Algorithm,Iteration,Code Tested,Coverage,Execution Time
pymoo.algorithms.soo.nonconvex.pattern,1,jogo_da_velha_python_actualizar_jogadas.py,55.55555555555556%,2.643554925918579
pymoo.algorithms.soo.nonconvex.pattern,2,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,1.739104986190796
pymoo.algorithms.soo.nonconvex.pattern,3,jogo_da_velha_python_actualizar_jogadas.py,22.22222222222222%,1.4964659214019775
pymoo.algorithms.soo.nonconvex.pattern,4,jogo_da_velha_python_actualizar_jogadas.py,22.22222222222222%,1.448328971862793
pymoo.algorithms.soo.nonconvex.pattern,5,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.2977187633514404
pymoo.algorithms.soo.nonconvex.pattern,6,jogo_da_velha_python_actualizar_jogadas.py,11.11111111111111%,0.9790248870849609
pymoo.algorithms.soo.nonconvex.pattern,7,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.300154209136963
pymoo.algorithms.soo.nonconvex.pattern,8,jogo_da_velha_python_actualizar_jogadas.py,55.55555555555556%,2.6000101566314697
pymoo.algorithms.soo.nonconvex.pattern,9,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,2.1643078327178955
pymoo.algorithms.soo.nonconvex.pattern,10,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,2.1969947814941406
pymoo.algorithms.soo.nonconvex.pattern,11,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,1.8046460151672363
pymoo.algorithms.soo.nonconvex.pattern,12,jogo_da_velha_python_actualizar_jogadas.py,100.0%,4.466808080673218
pymoo.algorithms.soo.nonconvex.pattern,13,jogo_da_velha_python_actualizar_jogadas.py,55.55555555555556%,2.6153101921081543
pymoo.algorithms.soo.nonconvex.pattern,14,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,1.926882028579712
pymoo.algorithms.soo.nonconvex.pattern,15,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.0092339515686035
pymoo.algorithms.soo.nonconvex.pattern,16,jogo_da_velha_python_actualizar_jogadas.py,22.22222222222222%,1.4993300437927246
pymoo.algorithms.soo.nonconvex.pattern,17,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,1.8124899864196777
pymoo.algorithms.soo.nonconvex.pattern,18,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.6405370235443115
pymoo.algorithms.soo.nonconvex.pattern,19,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.357949733734131
pymoo.algorithms.soo.nonconvex.pattern,20,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.076040267944336
pymoo.algorithms.soo.nonconvex.pattern,21,jogo_da_velha_python_actualizar_jogadas.py,44.44444444444444%,2.5353450775146484
pymoo.algorithms.soo.nonconvex.pattern,22,jogo_da_velha_python_actualizar_jogadas.py,55.55555555555556%,2.7482059001922607
pymoo.algorithms.soo.nonconvex.pattern,23,jogo_da_velha_python_actualizar_jogadas.py,66.66666666666666%,3.0179550647735596
pymoo.algorithms.soo.nonconvex.pattern,24,jogo_da_velha_python_actualizar_jogadas.py,66.66666666666666%,3.3902268409729004
pymoo.algorithms.soo.nonconvex.pattern,25,jogo_da_velha_python_actualizar_jogadas.py,88.88888888888889%,4.065977096557617
pymoo.algorithms.soo.nonconvex.pattern,26,jogo_da_velha_python_actualizar_jogadas.py,33.33333333333333%,1.7562978267669678
pymoo.algorithms.soo.nonconvex.pattern,27,jogo_da_velha_python_actualizar_jogadas.py,66.66666666666666%,3.218827962875366
pymoo.algorithms.soo.nonconvex.pattern,28,jogo_da_velha_python_actualizar_jogadas.py,77.77777777777779%,3.6302247047424316
pymoo.algorithms.soo.nonconvex.pattern,29,jogo_da_velha_python_actualizar_jogadas.py,66.66666666666666%,3.283966064453125
pymoo.algorithms.soo.nonconvex.pattern,30,jogo_da_velha_python_actualizar_jogadas.py,55.55555555555556%,2.869446039199829
